id,title,description,link,condition,price,sale_price,availability,image_link,gtin,mpn,brand,google product category
00003-010004-00003,Osmanlı Mehmed Reşad 1327/6 (1915) Yılı 20 Para ÇÇT,,https://numismat.net/osmanli-mehmed-resad-1327-6-1915-yili-20-para-cct,Used,60 TRY,60 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/44.jpg,,,,
00004-010004-00004,Osmanlı Mehmed Reşad 1327/6 (1915) Yılı 20 Para ÇT,,https://numismat.net/osmanli-mehmed-resad-1327-6-1915-yili-20-para-ct,Used,60 TRY,60 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/45.jpg,,,,
00005-010004-00005,Osmanlı Mehmed Reşad 1327/5 (1914) Yılı 20 Para ÇÇT,,https://numismat.net/osmanli-mehmed-resad-1327-5-1914-yili-20-para-cct,Used,60 TRY,60 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/46.jpg,,,,
00006-010004-00006,Osmanlı Mehmed Reşad 1327/6 (1915) Yılı 20 Para ÇT,,https://numismat.net/osmanli-mehmed-resad-1327-6-1915-yili-20-para-ct-1,Used,60 TRY,60 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/47.jpg,,,,
00008-010004-00008,Osmanlı Mehmed Reşad 1327/5 (1914) Yılı 20 Para ÇT,,https://numismat.net/osmanli-mehmed-resad-1327-5-1914-yili-20-para-ct,Used,60 TRY,60 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/49.jpg,,,,
00009-010004-00009,Osmanlı Mehmed Reşad 1327/2 (1910) Yılı 20 Para TEMİZ,,https://numismat.net/osmanli-mehmed-resad-1327-2-1910-yili-20-para-temi-z,Used,60 TRY,60 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/50.jpg,,,,
00010-010004-00010,Osmanlı Mehmed Reşad 1327/5 (1914) Yılı 20 Para ÇT,,https://numismat.net/osmanli-mehmed-resad-1327-5-1914-yili-20-para-ct-1,Used,60 TRY,60 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/51.jpg,,,,
00011-010004-00011,Osmanlı Mehmed Reşad 1327/6 (1915) Yılı 20 Para ÇT,,https://numismat.net/osmanli-mehmed-resad-1327-6-1915-yili-20-para-ct-2,Used,60 TRY,60 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/52.jpg,,,,
00012-010004-00012,Osmanlı Mehmed Reşad 1327/3 (1911) Yılı 20 Para ÇÇT,,https://numismat.net/osmanli-mehmed-resad-1327-3-1911-yili-20-para-cct,Used,60 TRY,60 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/53.jpg,,,,
00013-010004-00013,Osmanlı Mehmed Reşad 1327/2 (1910) Yılı 20 Para ÇT (+),,https://numismat.net/osmanli-mehmed-resad-1327-2-1910-yili-20-para-ct-1,Used,60 TRY,60 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/54.jpg,,,,
00014-010004-00014,Osmanlı Mehmed Reşad 1327/5 (1914) Yılı 40 Para ÇT,,https://numismat.net/osmanli-mehmed-resad-1327-5-1914-yili-40-para-ct,Used,60 TRY,60 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/55.jpg,,,,
00015-010004-00015,Osmanlı Mehmed Reşad 1327/5 (1914) Yılı 40 Para ÇÇT,,https://numismat.net/osmanli-mehmed-resad-1327-5-1914-yili-40-para-cct,Used,60 TRY,60 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/56.jpg,,,,
00016-010004-00016,Osmanlı Mehmed Reşad 1327/8 (1917) Yılı 40 Para ÇT,,https://numismat.net/osmanli-mehmed-resad-1327-8-1917-yili-40-para-ct,Used,120 TRY,120 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/57.jpg,,,,
00017-010004-00017,Osmanlı Mehmed Reşad 1327/9 (1918) Yılı 40 Para ÇT,,https://numismat.net/osmanli-mehmed-resad-1327-9-1918-yili-40-para-ct,Used,360 TRY,360 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/58.jpg,,,,
00018-000006-00001,1999 Yılı Şarapçılık F.A.O. Darphane Hatıra Alüminyum,,https://numismat.net/darphane-1999-yili-sarapcilik-f-a-o-darphane-hatira-aluminyum,Used,60 TRY,60 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/38.jpg,,,,
00019-000006-00002,1999 Yılı Şarapçılık F.A.O. Darphane Hatıra Alüminyum,,https://numismat.net/darphane-1999-yili-sarapcilik-f-a-o-darphane-hatira-aluminyum-1,Used,60 TRY,60 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/39.jpg,,,,
00020-000006-00003,1999 Yılı Şarapçılık F.A.O. Darphane Hatıra Alüminyum,,https://numismat.net/darphane-1999-yili-sarapcilik-f-a-o-darphane-hatira-aluminyum-2,Used,60 TRY,60 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/40.jpg,,,,
00021-000006-00004,1999 Yılı Şarapçılık F.A.O. Darphane Hatıra Alüminyum,,https://numismat.net/darphane-1999-yili-sarapcilik-f-a-o-darphane-hatira-aluminyum-3,Used,60 TRY,60 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/41.jpg,,,,
00022-000001-00001,1948 Yılı 1 Kuruş ÇİL (+),,https://numismat.net/1948-yili-1-kurus-ci-l,Used,150 TRY,150 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/22.jpg,,,,
00023-000001-00002,1948 Yılı 1 Kuruş ÇİL (+),,https://numismat.net/1948-yili-1-kurus-ci-l-1,Used,150 TRY,150 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/23.jpg,,,,
00024-000001-00003,1948 Yılı 1 Kuruş ÇİL (+),,https://numismat.net/1948-yili-1-kurus-ci-l-2,Used,150 TRY,150 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/24.jpg,,,,
00025-000001-00004,1948 Yılı 1 Kuruş ÇİL (+),,https://numismat.net/1948-yili-1-kurus-ci-l-3,Used,150 TRY,150 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/25.jpg,,,,
00026-000001-00005,1949 Yılı 1 Kuruş ÇİL (+),,https://numismat.net/1949-yili-1-kurus-ci-l,Used,150 TRY,150 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/30.jpg,,,,
00027-000001-00006,1950 Yılı 1 Kuruş ÇİLALTI,,https://numismat.net/1950-yili-1-kurus-ci-lalti,Used,84.99996,84.99996,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/31.jpg,,,,
00028-000001-00007,1951 Yılı 1 Kuruş ÇİL,,https://numismat.net/1951-yili-1-kurus-ci-l,Used,84.99996,84.99996,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/32.jpg,,,,
00029-000001-00008,1948 Yılı 1 Kuruş ÇİLALTI,,https://numismat.net/1948-yili-1-kurus-ci-lalti,Used,84.99996,84.99996,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/33.jpg,,,,
00030-000001-00009,1938 Yılı 1 Kuruş ÇİL,,https://numismat.net/1938-yili-1-kurus-ci-l,Used,360 TRY,360 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/64-3.jpg,,,,
00031-000001-00010,1938 Yılı 1 Kuruş ÇİL (+),,https://numismat.net/1938-yili-1-kurus-ci-l-1,Used,420 TRY,420 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/13-3.jpg,,,,
00032-000001-00011,1947 Yılı 1 Kuruş ÇİL,,https://numismat.net/1947-yili-1-kurus-ci-l,Used,240 TRY,240 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/14.jpg,,,,
00033-000001-00012,1942 Yılı 10 Para ÇİL,,https://numismat.net/1942-yili-10-para-ci-l,Used,75 TRY,75 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/15.jpg,,,,
00034-000001-00013,1940 Yılı 10 Para ÇİL,,https://numismat.net/1940-yili-10-para-ci-l,Used,75 TRY,75 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/17.jpg,,,,
00035-000001-00014,1940 Yılı 10 Para ÇİL,,https://numismat.net/1940-yili-10-para-ci-l-1,Used,75 TRY,75 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/18.jpg,,,,
00036-000003-00001,1990 Yılı Çevremizi Sevelim Koruyalım Hatıra 1.000 Lira ÇİL,,https://numismat.net/1990-yili-cevremizi-sevelim-koruyalim-hatira-1-000-lira-ci-l,Used,60 TRY,60 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/20.jpg,,,,
00037-000005-00001,2012 Yılı Sayıştay'ın 150. Yılı 1 TL ÇİL (+),,https://numismat.net/2012-yili-sayistay-in-150-yili-1-tl-ci-l,Used,180 TRY,180 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/60.jpg,,,,
00038-000005-00002,2012 Yılı Sayıştay'ın 150. Yılı 1 TL ÇİL (+),,https://numismat.net/2012-yili-sayistay-in-150-yili-1-tl-ci-l-1,Used,180 TRY,180 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/62.jpg,,,,
00039-000005-00003,2012 Yılı Sayıştay'ın 150. Yılı 1 TL ÇİL (+),,https://numismat.net/2012-yili-sayistay-in-150-yili-1-tl-ci-l-2,Used,180 TRY,180 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/63.jpg,,,,
00040-020001-00005,Almanya 1922 Yılı 3 Mark ÇİL,,https://numismat.net/almanya-1922-yili-3-mark-ci-l,Used,180 TRY,180 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/21.jpg,,,,
00041-020001-00006,Almanya 1936 Yılı 1 Pfennig ÇÇT (+),,https://numismat.net/almanya-1936-yili-1-pfennig-cct,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/36.jpg,,,,
00042-020001-00007,Almanya 1938 Yılı 5 Pfennig ÇİL,,https://numismat.net/almanya-1938-yili-5-pfennig-ci-l,Used,420 TRY,420 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/11.jpg,,,,
00043-020001-00008,Almanya 1939 Yılı 10 Pfennig ÇİLALTI,,https://numismat.net/almanya-1939-yili-10-pfennig-ci-lalti,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/12.jpg,,,,
00044-020001-00009,Fransa 1912 Yılı 50 Centime ÇİL,,https://numismat.net/fransa-1912-yili-50-centime-ci-l,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/70.jpg,,,,
00045-020001-00010,Fransa 1912 Yılı 50 Centime ÇİL,,https://numismat.net/fransa-1912-yili-50-centime-ci-l-1,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/71.jpg,,,,
00046-020001-00011,Fransa 1913 Yılı 50 Centime ÇİL,,https://numismat.net/fransa-1913-yili-50-centime-ci-l,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/72.jpg,,,,
00047-020001-00012,Fransa 1913 Yılı 50 Centime ÇİL,,https://numismat.net/fransa-1913-yili-50-centime-ci-l-1,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/73.jpg,,,,
00048-020001-00013,Fransa 1914 Yılı 50 Centime ÇİL,,https://numismat.net/fransa-1914-yili-50-centime-ci-l,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/74.jpg,,,,
00049-020001-00014,Fransa 1914 Yılı 50 Centime ÇİL,,https://numismat.net/fransa-1914-yili-50-centime-ci-l-1,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/75.jpg,,,,
00050-020001-00015,Fransa 1916 Yılı 50 Centime ÇİL,,https://numismat.net/fransa-1916-yili-50-centime-ci-l,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/76.jpg,,,,
00051-020001-00016,Fransa 1916 Yılı 50 Centime ÇİL,,https://numismat.net/fransa-1916-yili-50-centime-ci-l-1,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/77.jpg,,,,
00052-020001-00017,Fransa 1916 Yılı 50 Centime ÇİL,,https://numismat.net/fransa-1916-yili-50-centime-ci-l-2,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/78.jpg,,,,
00053-020001-00018,Fransa 1917 Yılı 50 Centime ÇİL,,https://numismat.net/fransa-1917-yili-50-centime-ci-l,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/79.jpg,,,,
00054-020001-00019,Belçika 1898 Yılı 50 Centime ÇÇT,,https://numismat.net/belcika-1898-yili-50-centime-cct,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/80.jpg,,,,
00055-000006-00005,2022 Yılı Osmanlı Padişahları Serisi: II. Murad No:6 Darphane Hatıra Gümüş,,https://numismat.net/darphane-2022-yili-osmanli-padisahlari-serisi-ii-murad-no-6-darphane-hatira-gumus,Used,2700 TRY,2700 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/1.jpg,,,,
00056-000006-00006,2023 Yılı Türk Spor İnsanları Serisi: Lefter Küçükandonyadis No:3 Darphane Hatıra Gümüş,,https://numismat.net/darphane-2023-yili-turk-spor-i-nsanlari-serisi-lefter-kucukandonyadis-no-3-darphane-hatira-gumus,Used,2700 TRY,2700 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/2.jpg,,,,
00057-000006-00007,2021 Yılı Türk Devletleri Serisi: Batı Hun Devleti No:2 Darphane Hatıra Gümüş,,https://numismat.net/darphane-2021-yili-turk-devletleri-serisi-bati-hun-devleti-no-2-darphane-hatira-gumus,Used,2400 TRY,2400 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/3.jpg,,,,
00058-000006-00008,2017 Yılı Darphane'nin Kuruluşu 550. Yılı Darphane Hatıra Okside Gümüş,,https://numismat.net/darphane-2017-yili-darphane-nin-kurulusu-550-yili-darphane-hatira-okside-gumus,Used,2400 TRY,2400 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/6-3.jpg,,,,
00044-000006-00009,1991 Yılı 5.000 Lira Yunus Emre Sevgi Yılı,,https://numismat.net/darphane-1991-yili-5-000-lira-yunus-emre-sevgi-yili,Used,330 TRY,330 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/44.jpg,,,,
00045-000006-00010,1991 Yılı 5.000 Lira Yunus Emre Sevgi Yılı,,https://numismat.net/darphane-1991-yili-5-000-lira-yunus-emre-sevgi-yili-1,Used,330 TRY,330 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/45.jpg,,,,
00046-000006-00011,1991 Yılı 5.000 Lira Yunus Emre Sevgi Yılı,,https://numismat.net/darphane-1991-yili-5-000-lira-yunus-emre-sevgi-yili-2,Used,330 TRY,330 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/46.jpg,,,,
00047-000006-00012,1985 Yılı 500 Lira F.A.O. 40. Yıl,,https://numismat.net/darphane-1985-yili-500-lira-f-a-o-40-yil,Used,390 TRY,390 TRY,out_of_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/47.jpg,,,,
00048-000006-00013,1985 Yılı 500 Lira F.A.O. 40. Yıl,,https://numismat.net/darphane-1985-yili-500-lira-f-a-o-40-yil-1,Used,390 TRY,390 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/48.jpg,,,,
00049-000006-00014,1985 Yılı 500 Lira F.A.O. 40. Yıl,,https://numismat.net/darphane-1985-yili-500-lira-f-a-o-40-yil-2,Used,390 TRY,390 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/49.jpg,,,,
00050-000006-00015,1987 Yılı 1.000 Lira Dünya Konut Yılı,,https://numismat.net/darphane-1987-yili-1-000-lira-dunya-konut-yili,Used,390 TRY,390 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/50.jpg,,,,
00051-000006-00016,1987 Yılı 1.000 Lira Dünya Konut Yılı,,https://numismat.net/darphane-1987-yili-1-000-lira-dunya-konut-yili-1,Used,390 TRY,390 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/51.jpg,,,,
00052-000006-00017,1992 Yılı 5.000 Lira Yahudi Göçü,,https://numismat.net/darphane-1992-yili-5-000-lira-yahudi-gocu,Used,360 TRY,360 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/52.jpg,,,,
00053-000006-00018,1992 Yılı 5.000 Lira Yahudi Göçü,,https://numismat.net/darphane-1992-yili-5-000-lira-yahudi-gocu-1,Used,360 TRY,360 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/53.jpg,,,,
00054-000006-00019,1992 Yılı 5.000 Lira Yahudi Göçü,,https://numismat.net/darphane-1992-yili-5-000-lira-yahudi-gocu-2,Used,360 TRY,360 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/54.jpg,,,,
00055-000006-00020,1986 Yılı 1.000 Lira Uluslararası Barış Yılı,,https://numismat.net/darphane-1986-yili-1-000-lira-uluslararasi-baris-yili,Used,390 TRY,390 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/55.jpg,,,,
00056-000006-00021,1986 Yılı 1.000 Lira Uluslararası Barış Yılı,,https://numismat.net/darphane-1986-yili-1-000-lira-uluslararasi-baris-yili-1,Used,390 TRY,390 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/56.jpg,,,,
00057-000006-00022,1982 Yılı 100 Lira Dünya Futbol Şampiyonası,,https://numismat.net/darphane-1982-yili-100-lira-dunya-futbol-sampiyonasi,Used,420 TRY,420 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/57.jpg,,,,
00058-000006-00023,1982 Yılı 100 Lira Dünya Futbol Şampiyonası,,https://numismat.net/darphane-1982-yili-100-lira-dunya-futbol-sampiyonasi-1,Used,420 TRY,420 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/58.jpg,,,,
00059-000006-00024,1984 Yılı 500 Lira Balıkçılık Konferansı,,https://numismat.net/darphane-1984-yili-500-lira-balikcilik-konferansi,Used,900 TRY,900 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/59.jpg,,,,
00060-000006-00025,1984 Yılı 500 Lira Balıkçılık Konferansı,,https://numismat.net/darphane-1984-yili-500-lira-balikcilik-konferansi-1,Used,900 TRY,900 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/60.jpg,,,,
00061-000003-00002,1981 Yılı 20 Lira Dünya Besin Günü,,https://numismat.net/1981-yili-20-lira-dunya-besin-gunu,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/61.jpg,,,,
00062-000003-00003,1981 Yılı 20 Lira Dünya Besin Günü,,https://numismat.net/1981-yili-20-lira-dunya-besin-gunu-1,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/62.jpg,,,,
00063-000003-00004,1981 Yılı 20 Lira Dünya Besin Günü,,https://numismat.net/1981-yili-20-lira-dunya-besin-gunu-2,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/63.jpg,,,,
00064-000002-00001,1977 Yılı 2.5 Lira Herkese Ekmek ve Konut,,https://numismat.net/1977-yili-2-5-lira-herkese-ekmek-ve-konut,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/64.jpg,,,,
00065-000002-00002,1977 Yılı 2.5 Lira Herkese Ekmek ve Konut,,https://numismat.net/1977-yili-2-5-lira-herkese-ekmek-ve-konut-1,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/65.jpg,,,,
00066-000002-00003,1977 Yılı 2.5 Lira Herkese Ekmek ve Konut,,https://numismat.net/1977-yili-2-5-lira-herkese-ekmek-ve-konut-2,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/66.jpg,,,,
00067-000002-00004,1977 Yılı 2.5 Lira Herkese Ekmek ve Konut Ters-Düz Takım,,https://numismat.net/1977-yili-2-5-lira-herkese-ekmek-ve-konut-ters-duz-takim,Used,480 TRY,480 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/67.jpg,,,,
00068-000002-00005,1977 Yılı 5 Lira Herkese Ekmek ve Konut,,https://numismat.net/1977-yili-5-lira-herkese-ekmek-ve-konut,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/68.jpg,,,,
00069-000002-00006,1977 Yılı 5 Lira Herkese Ekmek ve Konut,,https://numismat.net/1977-yili-5-lira-herkese-ekmek-ve-konut-1,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/69.jpg,,,,
00070-000002-00007,1977 Yılı 5 Lira Herkese Ekmek ve Konut,,https://numismat.net/1977-yili-5-lira-herkese-ekmek-ve-konut-2,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/70.jpg,,,,
00071-000002-00008,1977 Yılı 5 Lira Herkese Ekmek ve Konut,,https://numismat.net/1977-yili-5-lira-herkese-ekmek-ve-konut-3,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/71.jpg,,,,
00072-000002-00009,1980 Yılı 2.5 Lira F.A.O. Herkes İçin Balıkçılık Ters-Düz Takım,,https://numismat.net/1980-yili-2-5-lira-f-a-o-herkes-i-cin-balikcilik-ters-duz-takim,Used,600 TRY,600 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/72.jpg,,,,
00073-000002-00010,1980 Yılı 2.5 Lira F.A.O. Herkes İçin Balıkçılık,,https://numismat.net/1980-yili-2-5-lira-f-a-o-herkes-i-cin-balikcilik,Used,300 TRY,300 TRY,in_stock,https://numismat.net/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/image/catalog/products-2024/10prdct/nn0006/73.jpg,,,,
